Measure:mean	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
sub-0183	97.8759	102.4505	95.0459	97.05	77.2834	90.6054	97.4767	90.5425	102.0977	93.7904	91.9329	91.5139	90.6572	84.3568	85.1799	95.0853	96.1259	84.7112	94.6035	96.0298	90.2623	99.7385	93.7782	98.7571	98.7243	95.3316	93.4209	96.18	93.1486	96.0366	87.1513	78.3949	95.3794	95.7602	98.0563	101.7973	92.9055	95.0279	74.2815	89.3888	95.7699	86.9103	100.8464	90.8969	90.6052	91.0825	94.2888	86.4228	84.3371	95.3859	95.0506	83.1392	91.379	91.8726	90.8243	100.408	92.866	99.0473	100.6605	93.4931	93.653	95.4082	89.8722	97.7257	88.3319	77.5262	94.4052	92.2859	101.9499	101.3498
sub-0184	95.1011	101.8243	96.7863	90.9322	78.2046	90.4703	99.9436	90.9924	100.0653	95.1169	95.3247	86.7952	95.5567	92.1047	85.3717	95.0116	98.163	87.5849	95.782	88.7629	91.9936	100.4749	95.0693	98.1864	101.2002	96.4445	94.2414	97.427	93.6738	99.1699	87.3006	75.6678	95.648	93.6915	98.9196	102.5566	95.4478	94.3025	75.6548	87.7675	96.5347	86.8432	101.2621	93.236	93.5854	86.0385	92.3724	88.5171	84.524	96.187	96.0768	90.26	94.5196	88.7337	92.1966	100.0281	94.7809	97.5303	103.5076	95.7071	94.1074	97.7105	89.6199	99.0878	86.7556	69.5898	95.032	91.0147	101.4757	101.0896
sub-0185	96.5665	103.0832	96.592	92.7325	76.401	89.8319	97.4141	90.1754	100.8211	94.1276	94.6666	86.2659	94.0691	90.9351	85.7261	95.8092	96.8094	88.698	94.3715	91.146	91.7709	99.6955	95.2813	96.7614	100.3709	96.7415	93.4461	96.6412	94.5776	97.9073	90.7842	79.0187	94.168	93.0652	97.5544	102.5273	93.931	93.4107	73.3213	86.1922	95.583	88.5477	100.8377	93.9729	95.1823	87.7204	95.7939	88.6036	83.857	95.0467	96.1063	90.7812	94.4281	90.6274	90.3163	97.8089	93.7486	96.9207	102.2917	94.0768	93.3412	95.41	91.3279	96.4269	85.0853	77.3917	91.002	90.5348	101.0316	100.6405
sub-0186	94.5989	101.5751	96.731	93.3405	77.2371	91.4711	98.2668	88.6338	100.9356	91.7796	92.4847	88.8699	93.5241	87.6023	86.8751	94.2143	97.76	83.3788	92.5742	87.8374	92.1272	100.677	94.4964	98.4941	99.734	95.425	94.5167	97.1013	93.3277	95.9761	86.2014	70.0663	93.9796	90.9848	97.0749	100.0108	94.3066	92.7949	76.4477	90.9285	96.2252	88.3482	101.496	91.9678	94.3359	87.6514	94.991	87.9498	85.7742	93.8181	94.5236	84.7865	92.1464	86.9412	89.8358	99.8266	93.2367	98.43	101.4724	95.0046	93.7418	96.6806	91.2054	96.7843	82.5063	72.7045	92.7384	90.6959	101.6895	101.6094
sub-0187	96.0089	104.1737	95.1247	91.9322	77.8892	88.6916	95.1564	85.7576	101.5867	90.6031	92.7123	87.1149	91.2122	87.8143	83.5312	95.2228	96.9959	89.8475	94.6001	91.0451	90.2708	99.9177	94.1488	97.7179	101.3603	95.2885	92.5709	96.2654	93.4912	94.9225	86.5097	75.1033	98.0831	94.4365	95.5479	101.8372	93.6829	92.6697	75.1486	88.0912	94.255	83.1886	102.1532	89.7549	91.6774	88.4909	90.1465	83.2512	83.2242	97.178	95.6453	86.1713	91.0158	91.1982	90.8607	100.6646	93.6741	97.1496	103.0198	93.2894	92.5873	93.7643	89.6549	96.5212	88.0121	74.6381	93.7789	92.3272	101.7953	101.068
sub-0188	97.1373	100.627	96.8389	89.9265	78.8416	89.4678	98.9169	90.7876	99.0588	90.8452	95.4227	83.372	93.7465	89.705	85.883	93.0507	96.2213	89.6356	94.9515	83.9417	93.3492	100.3185	94.0764	98.4082	99.0054	94.4607	94.1972	97.2069	93.2554	97.6615	90.6254	77.6061	93.8649	92.6513	97.4866	99.5293	94.1422	90.6188	80.5509	88.7416	97.0186	88.6412	99.8902	91.0378	94.1614	84.5991	93.533	89.4318	87.3492	94.0046	94.8128	90.5812	92.9921	85.0866	91.4464	99.5721	92.2783	97.9526	101.6968	94.9502	92.9099	96.6128	91.7554	97.4326	87.8251	78.2931	94.2705	93.7566	99.7141	99.549
sub-0189	96.6452	100.3513	97.5496	93.1129	80.1967	90.2451	97.0037	90.4608	101.5849	93.7558	93.9367	87.5431	93.6758	88.659	86.5	96.1269	96.903	86.7797	95.4682	90.7599	91.0481	102.2975	94.4804	97.8685	100.098	96.9739	94.7439	96.7764	92.7539	96.898	89.864	73.1949	96.6662	94.3519	99.9989	99.939	94.3734	92.3841	77.3606	89.6905	95.1281	88.6754	101.6896	94.3601	95.8853	89.6661	95.2357	88.9803	85.8413	96.0046	94.6157	86.9519	93.4877	90.9983	91.1341	100.5341	93.3686	97.1582	102.9348	95.4462	94.028	93.6687	93.225	96.428	86.3768	78.0338	96.2141	92.2388	101.7405	101.6144
sub-0190	98.7638	105.5927	97.4167	93.9679	76.1672	89.2412	98.2934	86.7602	102.9413	92.2665	93.68	87.122	90.9934	90.2224	83.1433	94.9713	97.0	84.1265	96.878	88.609	92.6674	100.6125	95.0807	98.5059	103.3521	96.7036	93.9419	95.801	93.6515	97.404	89.9902	74.3764	96.3836	93.77	97.7994	101.4337	95.4046	91.704	73.1065	86.948	95.8075	85.775	102.4777	92.7323	93.5591	85.9499	95.0183	89.9835	82.3773	94.9185	97.1441	84.845	94.8899	87.188	91.6776	99.7652	93.8795	98.2292	102.0951	96.3752	93.9288	95.7792	90.9211	95.7591	87.4508	74.0216	93.2782	91.5658	100.6492	100.7268
sub-0191	98.7607	104.2617	97.8469	91.2309	79.45	90.6425	96.3696	86.3028	101.7405	89.7136	94.7606	86.5066	91.6642	88.464	85.8092	96.5315	96.7729	83.7317	93.0797	88.9529	88.1571	100.6205	94.3192	98.0987	103.4328	95.6814	93.4965	97.5361	92.2749	96.6386	86.2665	70.8941	97.3481	94.9517	98.5485	104.1802	93.3161	90.6588	75.2795	88.5945	93.8561	85.8748	103.8776	89.7326	95.1305	87.4086	95.4641	86.3389	83.43	97.0186	94.788	83.443	90.4323	88.8759	88.6642	100.2644	93.9427	97.518	101.6701	95.2412	93.5431	94.3785	87.749	96.7065	90.5589	71.4101	94.5877	92.0812	103.2398	103.0975
sub-0192	95.3578	104.3923	93.6552	90.2217	77.3472	87.3498	94.8753	88.9059	102.6424	90.2058	95.0481	84.6768	95.7391	84.1096	83.8982	92.3769	94.7157	82.9864	93.0234	89.6225	87.9376	101.4824	91.901	96.4856	101.3931	95.4042	92.078	94.2763	91.9188	94.5549	86.1994	73.7178	92.4728	95.4143	90.7835	105.2677	93.1616	89.5705	77.1318	86.394	92.2411	84.88	104.3171	89.0342	94.8438	87.1367	96.0575	84.7167	83.0627	93.8904	91.7867	82.7905	91.0158	87.4388	87.0386	102.9596	90.4811	97.8493	102.4528	93.9538	91.208	91.7555	87.5025	92.5986	83.4119	76.4621	90.2829	92.5615	101.6655	101.8783
sub-0193	95.0512	99.7174	96.3491	89.7036	74.8792	88.8537	98.283	89.1671	98.9667	92.1757	92.6985	83.7123	91.6132	90.8295	85.5261	95.8536	94.1021	87.7725	94.5372	88.7132	91.978	98.2645	95.3946	96.1704	96.5176	95.4551	93.5467	96.9347	93.9489	99.0936	84.1246	72.9375	96.2911	92.0089	98.1476	100.023	96.212	90.8926	76.2373	87.8054	96.309	87.6053	99.2715	91.3625	93.3332	85.3914	92.5782	88.4797	85.0414	95.473	96.5259	87.1295	93.7175	88.715	91.8785	97.3729	93.4454	96.2219	97.5519	95.5762	94.3508	94.6056	92.6953	97.5764	85.2488	72.6272	93.0618	90.2637	100.322	99.848
sub-0194	95.9887	102.3878	96.3359	91.1107	75.359	90.1702	95.5281	88.0013	100.8074	92.6966	94.0618	89.9247	91.4829	86.4579	85.4503	90.7937	95.3472	82.9548	93.4959	90.07	89.9399	99.8703	93.6958	98.0089	99.8793	95.3239	93.6559	95.3946	92.1183	96.6192	87.2261	74.6138	97.1341	93.7913	98.7838	100.8975	95.5487	90.6908	76.2408	91.6976	94.1008	84.7751	102.8591	92.2181	93.0565	89.4736	92.9471	88.6978	86.6227	94.0381	96.3587	81.3333	90.7696	90.6908	89.1838	100.1692	92.8581	95.9771	105.1308	93.5359	93.2391	93.868	88.9443	96.8392	86.3042	72.0865	97.0459	91.6111	103.0717	101.9361
sub-0195	98.8453	104.0843	97.4536	93.5191	77.6118	91.6158	99.1446	88.0061	102.8819	92.8252	94.1797	88.2278	91.7688	90.9856	85.7038	96.176	98.1686	91.247	95.2738	90.7175	92.7691	101.7325	95.4392	98.4755	101.0979	96.1277	94.4741	96.3512	94.7661	97.885	87.982	74.4904	96.9905	94.2059	98.4152	102.211	94.8178	94.8339	76.6975	89.4576	96.0161	85.5769	103.3726	91.9569	96.1854	89.0867	95.4885	86.079	84.9598	95.3673	97.6303	88.6302	95.5001	90.364	91.1285	101.0633	94.2953	98.4435	103.5301	95.891	94.6788	95.9095	91.2881	95.9338	89.4683	72.9283	95.0268	92.5709	101.7458	101.8536
sub-0196	90.9236	101.2221	97.1208	91.6138	77.4133	89.4425	97.9801	89.6418	99.5257	92.9537	91.8047	85.7212	90.3381	87.8121	82.3929	95.6375	95.3264	84.4926	94.5702	89.4574	93.0785	99.5157	95.2219	97.7027	97.7809	96.4714	94.1957	98.0121	92.486	97.625	88.0	71.4039	91.9455	91.0123	98.8644	98.9068	94.1609	94.8433	74.9516	89.5348	96.2512	86.7502	98.8623	92.2589	92.8319	88.3505	94.698	87.9023	84.0699	95.678	97.3039	89.5938	93.6809	91.7153	92.741	96.5451	94.7624	97.2911	102.363	95.0076	94.2238	95.8796	90.1153	96.0466	90.8914	74.4895	97.1399	89.9032	99.9174	99.9612
sub-0197	98.3257	103.6524	97.2573	92.5174	75.6627	88.4721	97.1134	90.8219	100.1811	93.5856	93.042	86.0005	92.078	88.899	85.1655	93.0563	95.7604	85.3849	95.945	92.2291	91.3532	99.1066	95.0564	94.8402	95.3272	96.6014	93.7184	93.2845	94.6057	97.6368	85.278	73.1379	99.4303	93.8566	94.7556	100.8326	96.0534	90.8778	75.1615	88.382	95.9572	88.137	100.4314	93.338	92.4687	87.2991	94.2343	87.3478	83.2769	92.7699	96.2069	85.5538	93.919	89.7174	90.4444	99.3295	93.2123	93.6561	101.444	96.5398	93.8787	92.5401	89.5301	96.4867	86.4135	74.9011	97.2849	91.8753	101.091	100.4999
sub-0198	96.7842	101.9824	95.3825	93.9736	83.063	89.9945	97.242	89.5746	101.4218	94.2805	93.2292	87.9723	90.1513	90.0536	85.7763	93.9347	96.0823	90.2716	95.5653	89.5976	92.4963	101.224	93.733	96.6556	97.5903	97.5812	94.7899	94.8933	93.5719	98.1175	92.4851	75.4887	97.4293	93.1667	98.2893	100.6572	94.1945	93.6985	77.2172	89.2107	96.1755	86.629	100.5108	93.8354	94.5395	86.8223	95.0333	88.0605	85.2854	93.137	96.9696	88.7492	94.572	85.5332	91.9118	98.7022	93.0378	96.9852	99.3146	95.2102	93.4703	94.8425	92.4804	98.7878	90.8185	79.1762	98.0572	91.3399	101.7319	101.1927
sub-0199	98.7845	104.0684	97.4602	92.4708	77.2568	90.1271	96.4795	90.4406	100.9617	90.7381	95.7158	88.1051	93.0655	89.0467	85.4407	96.9388	97.0491	88.7735	96.5189	91.6263	93.5197	100.2162	96.9028	97.0685	101.4095	96.858	95.3653	96.4228	94.2657	98.6411	88.3881	74.5719	99.1396	92.6978	98.5106	104.1405	97.6359	93.1196	77.029	89.8135	95.9924	88.6414	100.3793	93.9804	96.5208	90.7223	98.1023	87.2394	83.9171	98.0251	97.6809	85.7792	95.9598	92.0	92.6601	100.606	96.1651	96.9578	103.5803	97.2479	95.4537	95.3363	91.3408	98.1206	88.0691	73.1061	97.8523	90.6947	101.2368	101.9467
sub-0200	97.3081	102.8726	95.6788	92.8797	74.8707	89.4631	97.3501	88.076	100.9545	89.7969	92.864	87.2049	92.5076	88.5928	86.8356	92.8426	97.4488	82.8491	94.7091	88.9489	92.1948	98.3449	95.1108	97.4088	99.0258	95.0828	93.5126	96.5951	94.0398	97.9808	85.2348	76.0322	97.2994	94.4664	99.6733	102.061	95.1253	93.2125	74.589	88.606	94.3575	87.1286	101.2073	91.3896	93.437	87.2517	95.2471	89.3569	86.6836	94.3533	95.0163	84.7784	92.441	87.4738	91.4329	98.6896	93.8386	97.2376	99.2018	94.1087	92.8367	94.0766	90.4265	97.2879	87.7978	77.0508	96.1811	94.0226	101.2699	101.1431
sub-0201	97.377	103.488	97.9138	92.0296	81.2007	91.0455	97.1842	86.0573	101.3543	92.7086	93.2893	84.5819	90.2514	86.8301	84.9411	95.5794	98.144	83.4259	94.6909	89.2767	93.5003	102.0313	96.0849	97.3952	100.6605	97.0462	94.5939	97.4307	91.204	98.996	84.8242	76.767	96.6057	93.4259	97.7997	102.7665	95.1821	93.2659	76.1138	90.2634	95.4429	84.97	100.496	90.8236	94.4149	89.033	95.0011	86.734	86.3666	93.4571	96.2088	81.5247	92.5435	93.0706	92.1397	100.4027	93.6423	99.0934	100.989	94.2414	92.9572	95.2469	88.9991	95.9864	86.9261	74.5386	96.4994	90.398	101.4431	101.4297
sub-0202	96.0097	103.1539	95.5956	90.0127	76.4153	89.6396	98.7161	86.6784	98.1129	94.7016	95.8641	83.8574	93.535	87.4846	85.068	94.9511	93.9661	85.0882	96.6364	89.1186	92.1929	101.059	94.4499	97.2885	96.103	95.9981	92.2751	97.5902	91.3995	97.918	91.2262	75.305	93.8031	92.9589	96.8079	99.969	96.3584	92.3473	76.1978	87.919	96.9645	86.2196	98.8445	94.382	94.1827	84.5492	96.6579	88.3249	84.2946	96.4398	97.2292	89.9522	94.7377	85.0091	93.1937	99.714	94.8745	97.936	100.8395	95.6123	93.979	97.0762	89.736	99.037	92.4753	77.1832	95.649	92.1923	100.4774	100.5024
sub-0203	98.3394	101.0267	96.3624	89.1506	77.3492	89.2147	97.737	91.1192	100.0182	92.2456	93.4133	85.6358	90.6425	89.7138	83.0439	94.9316	95.3625	87.0539	94.5854	83.0424	92.3807	98.4726	95.0659	96.7773	99.0299	96.305	94.2275	96.6113	94.103	98.3409	88.6974	73.9951	94.0585	91.3524	96.6839	99.1304	95.0895	90.7349	73.8351	87.6089	96.2354	86.6377	98.7431	92.0028	94.0651	84.904	93.3195	86.9037	81.9596	95.7356	96.8479	87.3467	94.6739	88.3135	91.7702	97.7747	93.9901	96.4583	98.2455	94.54	93.8461	95.9054	89.2868	95.8853	87.0734	75.2751	93.4371	88.1304	99.5251	98.957
sub-0204	98.2969	104.2762	96.851	92.7588	73.0813	92.0545	97.0829	88.4399	104.9001	89.9868	92.5627	86.9147	94.5991	88.9045	86.0609	94.0612	94.5517	83.3319	92.0533	89.9155	90.072	101.4114	94.5607	99.1027	104.097	95.2505	93.5789	96.4959	95.0931	97.542	85.1652	71.3699	98.6297	92.4719	97.9456	102.6036	94.2214	91.8763	73.198	89.9301	92.8444	86.0817	104.3372	89.2973	94.9352	87.0666	96.9222	88.3282	83.7204	96.3157	94.3369	84.3858	91.8068	87.6725	89.4102	102.0997	92.6818	98.868	104.2758	94.2541	92.5017	95.3833	91.0231	96.111	85.2506	72.0618	98.75	92.2942	102.6147	102.4614
sub-0205	98.0095	100.3831	97.9507	89.0896	76.5199	89.8556	98.8603	91.1112	98.1	91.1053	93.4047	84.3753	88.2819	91.3818	82.8059	94.9833	96.6951	90.4191	96.5147	85.8919	92.7851	97.293	96.4124	96.833	96.4876	96.4819	94.1953	97.665	95.0899	99.5771	92.6569	79.5	97.0594	92.9184	100.0087	97.6383	95.1969	91.3086	76.5263	89.2983	97.9682	91.5589	97.9469	91.8491	93.8375	85.0012	96.5515	89.9086	82.6034	96.0839	96.3758	87.3244	95.5836	86.5585	92.7468	95.6909	95.5501	97.7777	99.8317	96.0344	94.0863	98.5866	92.0864	98.3117	87.4542	77.0698	95.2743	90.8494	99.9271	99.7449
sub-0206	97.8479	99.9048	96.9657	90.9509	79.9196	91.1443	96.6094	89.4732	101.5742	89.3023	95.2073	85.5726	92.9918	87.3864	86.0961	94.5442	97.7216	87.9714	97.87	87.4244	91.057	101.6067	95.8665	97.7331	97.9277	95.2154	94.7338	97.116	93.4742	97.2649	88.1102	75.8094	94.1261	95.039	95.0091	100.4363	96.1689	90.2438	77.0051	88.5664	96.372	84.81	100.2415	88.8698	94.2806	87.007	94.1885	85.1189	84.0088	95.4762	96.3083	87.3947	94.8167	86.1304	91.1802	99.006	94.3016	97.5579	103.4311	94.6926	93.8491	95.0093	89.3526	97.0661	89.4643	74.3509	92.1271	92.438	103.3486	102.3225
sub-0207	93.9634	101.2205	95.888	90.8304	76.7059	89.2012	98.1047	87.1907	100.0698	92.0897	92.8426	84.15	93.2819	87.2331	82.9016	93.875	96.107	85.5127	96.9026	87.2674	91.487	99.4906	94.14	96.3814	95.8655	95.396	94.169	96.8074	90.8839	97.7257	85.5	72.5643	92.1207	92.8985	98.4152	100.0494	94.4896	92.941	75.8552	87.3703	97.3362	86.7726	99.6913	90.72	93.5062	86.6161	95.4151	88.3895	83.5822	93.2766	94.8552	85.6717	93.8324	89.4121	90.8072	97.7904	93.0276	96.1741	98.5809	93.7714	92.9046	95.3868	89.6163	98.544	85.6532	73.5675	98.3358	90.2315	100.6737	100.5235
sub-0208	91.4396	104.1379	96.7757	92.7464	71.6654	91.3327	97.507	86.8374	103.7251	90.6788	93.2517	87.3935	91.0408	88.8671	86.8117	93.413	95.4804	84.2928	94.9577	90.5458	90.3872	100.0974	94.3907	99.6752	101.2419	95.9145	94.7302	98.7966	94.1807	96.2043	87.4717	76.5066	96.095	96.3811	95.4052	101.3804	94.1837	92.7061	74.1071	88.79	94.2652	85.6094	103.4898	87.6561	95.7202	87.5892	95.5833	86.8285	85.8637	94.8076	98.2413	83.169	94.4232	89.0033	87.647	100.1484	92.3872	99.945	105.6468	93.3535	93.9026	95.5474	89.9486	94.6539	90.2675	74.6739	93.7177	93.6579	102.7751	103.1743
sub-0209	96.7182	102.5875	98.1416	91.142	82.566	91.8148	99.1447	88.6028	100.3003	95.9801	94.2779	87.2417	92.1135	87.764	86.734	94.5349	97.8313	90.0916	97.8111	89.9041	93.2489	100.8121	95.2304	98.9622	98.3684	98.2428	95.1413	99.3987	94.2032	96.9733	90.1438	80.926	95.6349	92.7853	98.619	100.9135	95.9458	92.02	83.0975	89.8263	97.6221	88.8139	101.3131	92.5946	96.0231	86.2046	97.0588	87.0406	87.5393	97.0532	97.0739	85.8155	92.8646	87.5614	91.3629	101.0916	94.6025	98.9949	100.555	95.9951	96.7065	96.7787	91.2202	98.2936	88.472	75.7188	93.8342	90.201	101.2834	100.979
sub-0210	97.6588	102.2897	95.0745	93.1072	73.936	90.6022	95.3951	88.7421	103.0837	91.3387	94.5704	87.4123	95.8385	85.1953	83.6647	92.3159	96.5829	83.0611	94.0579	92.4279	91.3638	100.3082	93.765	97.511	103.074	95.5849	94.2047	95.1106	92.2462	96.1215	81.1018	77.4818	95.8462	94.5027	97.1903	103.6163	94.6933	92.484	70.3418	89.6884	93.1934	84.8859	104.518	90.3224	92.8552	87.8878	90.3159	86.8514	85.5209	93.6672	95.1661	81.047	92.0592	89.3232	87.5774	100.7419	91.7038	98.263	104.3867	94.3724	92.4279	93.7173	88.4465	97.0952	83.5201	73.6373	97.313	93.3972	103.5372	102.6162
sub-0211	99.2605	100.6636	99.6592	91.6648	78.2085	91.3977	100.4785	89.7944	99.1196	95.1398	94.422	85.9244	94.6601	92.9187	83.3539	96.0391	97.3102	87.4568	97.3462	87.176	94.1163	99.5694	95.8162	97.6938	100.6579	97.7334	95.5344	98.8476	93.8369	100.1402	93.1793	77.0104	92.8333	91.6138	99.9159	99.3468	96.4066	90.2807	76.6559	90.1064	97.9487	88.4715	100.5161	93.9596	94.4593	85.5732	95.5191	90.9536	84.3158	94.9927	96.0859	86.967	96.5363	89.3363	91.2087	99.1299	93.7116	98.3648	101.1735	96.7883	95.0064	97.3033	89.978	97.4675	88.7257	78.0552	96.1698	89.7204	100.1856	100.1933
sub-0212	97.9152	102.7032	97.1209	92.6778	78.9678	89.5461	99.4314	90.573	101.223	93.4872	92.9624	85.9029	91.1946	92.3502	86.378	96.0122	101.6343	88.1488	98.0311	86.9403	94.2793	101.2198	96.9359	97.861	96.504	97.515	94.352	97.9456	95.9529	100.5266	86.0329	71.6384	96.8268	94.1685	98.9069	101.713	95.177	92.6716	77.9687	90.8355	97.4871	86.7045	101.9374	93.4504	92.4293	86.0704	92.316	91.4972	87.8173	95.1185	97.1102	88.5556	94.1935	87.9456	92.4436	100.9684	94.2441	97.7605	100.6548	95.7493	93.7787	96.1628	92.0141	99.1614	88.0803	71.9258	93.3834	91.8397	101.6138	100.5396
sub-0213	98.1298	101.9407	96.6832	93.1883	78.4019	91.3557	97.3389	88.8281	100.2377	89.3372	91.9364	87.1782	91.7548	89.4299	86.3873	97.4108	95.9009	84.6986	93.3087	88.5026	95.1872	101.5618	96.1378	98.1674	96.3977	96.3651	93.8671	96.8928	93.6731	99.3915	89.6604	76.3647	95.0918	93.5466	97.9993	101.5605	96.4808	91.9953	75.2708	88.5228	96.5981	85.8807	98.8507	90.3455	91.4027	87.5569	93.8299	88.1988	86.8938	97.4759	95.5145	85.6347	94.8416	85.5236	94.1627	100.3241	95.4173	98.2482	99.1179	94.8417	95.1616	96.1098	91.6283	99.0464	86.5076	77.4311	94.643	90.4289	101.3125	100.0813
sub-0214	99.8374	101.6182	97.6052	98.3528	82.412	89.0299	97.5916	89.4008	99.6679	92.4756	93.274	89.1247	91.8845	91.6421	88.5217	96.5065	96.0511	87.0713	94.9953	93.9754	93.241	100.3441	96.1748	98.21	95.0609	96.125	95.8248	96.9031	95.9406	97.073	85.0478	72.0904	98.943	94.2816	97.372	99.5693	96.2454	92.5683	80.3154	89.5941	96.9299	87.7604	99.4079	89.8827	95.6468	85.9118	94.3867	89.0839	88.4049	96.2321	96.8716	90.162	96.3736	86.8136	92.3217	99.5645	94.5837	96.8874	99.0967	95.6666	95.5511	95.5677	93.0266	96.3772	83.5077	76.9205	96.0472	91.7022	100.8018	100.3567
sub-0215	96.3438	98.4042	94.2741	90.4434	77.2657	89.2744	96.2913	88.2035	100.0762	90.1133	95.2451	85.4516	90.7755	90.185	83.8242	91.8877	96.6474	84.7843	95.4058	84.9287	90.7268	101.5599	94.1084	97.3522	98.4977	95.7271	92.7064	94.9787	95.1452	97.3008	88.2378	69.2666	92.3243	93.2776	97.4283	102.7772	94.4484	90.5367	74.7302	89.3126	94.6806	85.2188	100.8543	91.8013	94.6308	87.3744	93.9788	87.2238	85.8577	92.7502	95.301	84.3281	92.9867	88.0019	90.2836	100.813	92.5134	98.0338	99.9113	93.0605	92.8183	95.3587	91.1152	96.9354	87.1625	71.2746	92.5122	91.6318	101.195	101.7139
sub-0216	97.0124	101.4826	96.3669	90.9347	79.7311	88.9654	96.4485	89.3543	99.4512	91.03	93.3387	85.3111	90.9969	89.8895	87.175	96.2786	97.639	86.5806	95.4972	85.3402	93.4855	100.7289	95.6486	97.3843	97.3916	96.4328	93.9389	97.23	92.7328	97.2849	86.9542	75.4602	91.8085	94.0845	96.6448	100.69	93.1315	91.5784	77.6068	87.1812	94.3387	88.0229	100.0547	90.721	93.6108	88.409	93.2342	87.7685	85.4398	93.4579	95.7222	90.0999	93.2033	89.8413	90.4571	98.8787	93.0549	97.3902	99.7821	95.0865	92.9928	94.8106	90.6586	95.6348	86.8989	77.1248	97.0338	92.4538	100.6414	100.7402
sub-0217	96.842	101.4499	95.0722	92.1922	79.5083	89.6758	99.0819	88.9058	99.4364	93.2806	94.5385	85.3508	90.0522	91.1936	85.8636	95.0984	97.4458	91.2124	94.9643	87.9242	91.7331	99.3356	93.8981	98.3322	100.6593	96.3518	94.0967	98.7473	94.0716	98.5737	88.4706	77.474	95.161	92.7712	98.3476	102.5305	97.1252	91.7699	77.0687	90.8011	97.6633	85.4743	100.9367	93.351	94.2413	87.5381	92.6953	91.8769	85.3096	94.4373	95.6623	89.0229	95.9128	87.6797	92.6957	100.382	94.5184	99.1237	100.7508	95.9327	94.3658	97.2823	93.8505	99.095	85.6855	77.4017	94.5021	90.9148	100.2222	100.2278
sub-0218	98.2901	101.4633	98.6908	91.7688	76.7067	92.4154	97.7308	89.9426	101.9782	90.0728	92.8752	87.7116	91.2551	89.2832	84.7483	94.0446	96.192	86.2554	94.3182	88.3306	92.702	97.9256	95.0751	98.2178	98.6885	96.0488	93.8663	96.0378	94.9064	97.7161	85.9	73.8098	96.227	94.6288	98.1293	100.1475	95.7255	91.0304	74.6009	89.1468	95.5976	87.0549	101.0998	91.3425	93.2645	85.9819	93.1913	87.6742	84.3764	94.7145	95.8175	84.5673	94.7451	87.5661	91.699	98.9834	94.0364	98.8876	99.7342	95.5754	93.4862	94.4773	90.5804	97.4059	85.885	72.0813	98.0891	92.5644	100.5313	100.2917
sub-0219	95.4849	104.8804	95.5565	92.794	79.0513	89.9769	96.4168	88.1568	101.4634	89.8347	94.7359	89.5489	90.9555	88.6817	88.381	96.664	95.3359	80.9154	92.7634	93.0695	91.7262	102.261	95.9622	98.3853	103.3885	95.4049	94.3365	96.2809	94.5996	97.5071	85.0496	74.8274	94.4525	95.7412	94.8807	102.7552	94.3442	93.9091	75.465	88.7057	94.0647	84.5423	103.2897	90.0708	95.9826	89.0871	95.7137	85.2968	87.9703	95.9939	95.7061	79.5463	91.1399	89.5925	90.4767	101.0389	93.1298	99.5081	103.3693	94.5504	93.7094	95.9876	88.666	96.8266	82.371	74.9069	91.8524	91.8823	103.1988	103.7918
